institution_name,year,country_code,ass_total,ass_trade,inc_trade,in_roa,rt_rwa,in_roe,in_trade,
Raiffeisenbank Eberndorf reg. GmbH,2010,AT,"254,408","18,88701","0,019","0,0050667","0,7996525267","0,0763626","0,0020779",
Raiffeisenbank Eberndorf reg. GmbH,2011,AT,"263,519","16,69601","0,023","0,0061741","0,807911384","0,0896271","0,0023153",
Raiffeisenbank Eberndorf reg. GmbH,2012,AT,"253,854","10,873","0,008","0,0016072","0,8646702435","0,0220648","0,0008653",
Raiffeisenbank Eberndorf reg. GmbH,2013,AT,"250,126","13,80201","-0,002","-0,0092673","0,7611683711","-0,1438322","-0,0002167",
Raiffeisenbank Eberndorf reg. GmbH,2014,AT,"253,854","10,873","0,009","-0,0078785","0,6910389436","-0,142369","0,0010582",
Raiffeisenbank Finkenstein-Faaker See reg. GmbH,2010,AT,"40,446","5,108","0,01","0,0091974","1,009691935","0,0923535","0,0073855",
Raiffeisenbank Finkenstein-Faaker See reg. GmbH,2011,AT,"41,951","5,428","0,005","0,0094157","1,058377631","0,0913084","0,0033467",
Raiffeisenbank Finkenstein-Faaker See reg. GmbH,2012,AT,"43,094","5,150002","0,005","0,0086787","1,114145821","0,0813928","0,0035562",
Raiffeisenbank Finkenstein-Faaker See reg. GmbH,2013,AT,"47,849","5,557998","0,005","0,0058517","1,076302535","0,0582848","0,003427",
Raiffeisenbank Finkenstein-Faaker See reg. GmbH,2014,AT,"49,012","5,075","0,004","0,0063046","0,5801436383","0,0613339","0,0025381",
Raiffeisenbank Friesach-Metnitztal reg. GmbH,2010,AT,"70,579","16,894","0,004","0,0034571","0,8855325238","0,0295471","0,0019851",
Raiffeisenbank Friesach-Metnitztal reg. GmbH,2011,AT,"70,675","16,317","0,009","0,0040891","0,8843296781","0,0329796","0,004136",
Raiffeisenbank Friesach-Metnitztal reg. GmbH,2012,AT,"69,099","14,986","0,018","0,0028655","0,9044993415","0,0218062","0,0091232",
Raiffeisenbank Friesach-Metnitztal reg. GmbH,2013,AT,"64,494","11,085","0,017","0,0056594","0,9690823953","0,0389791","0,0090138",
Raiffeisenbank Friesach-Metnitztal reg. GmbH,2014,AT,"66,08","11,312","0,005","0,0052512","0,6515587167","0,0362971","0,0026867",
Raiffeisenbank Fürnitz reg. GmbH,2010,AT,"34,102","4,025002",,"0,0004105","0,8232654976","0,0077476",,
Raiffeisenbank Fürnitz reg. GmbH,2011,AT,"34,624","3,384001",,"0,0002599","0,8180741682","0,0049641",,
Raiffeisenbank Fürnitz reg. GmbH,2012,AT,"33,29","3,579001",,"0,0016822","0,8508561129","0,0306178",,
Raiffeisenbank Fürnitz reg. GmbH,2013,AT,"34,224","2,552999","0,001","0,0031849","0,8290965404","0,0571878","0,0008993",
Raiffeisenbank Fürnitz reg. GmbH,2014,AT,"33,738","1,836998",,"0,0020452","0,5773904796","0,0342942",,
Raiffeisenbank Grafenstein - Magdalensberg und Umgebung reg. GmbH,2010,AT,"73,657","11,335","0,008","0,007467","0,6667798037","0,1176471","0,0027845",
Raiffeisenbank Grafenstein - Magdalensberg und Umgebung reg. GmbH,2011,AT,"77,584","8,551","0,006","0,0085585","0,6591307486","0,1281606","0,002002",
Raiffeisenbank Grafenstein - Magdalensberg und Umgebung reg. GmbH,2012,AT,"79,984","8,211001","0,003","0,0065013","0,6801360272","0,0941688","0,0009317",
Raiffeisenbank Grafenstein - Magdalensberg und Umgebung reg. GmbH,2013,AT,"82,314","6,861004",,"0,0041427","0,7040114683","0,059418",,
Raiffeisenbank Grafenstein - Magdalensberg und Umgebung reg. GmbH,2014,AT,"87,91","10,212","0,003","0,0053578","0,6256739848","0,0776075","0,000998",
Raiffeisenbank Gurktal reg. GmbH,2010,AT,"54,399","4,519998","0,004","0,0052391","0,8318167613","0,0727412","0,0021858",
Raiffeisenbank Gurktal reg. GmbH,2011,AT,"54,647","4,961","0,008","0,0053983","0,8529836954","0,0712733","0,0042261",
Raiffeisenbank Gurktal reg. GmbH,2012,AT,"52,718","4,855998","0,011","0,0055768","0,9083804393","0,0675862","0,0059076",
Raiffeisenbank Gurktal reg. GmbH,2013,AT,"52,97","4,230002","-0,001","0,005758","0,9040589013","0,066725","-0,0005456",
Raiffeisenbank Gurktal reg. GmbH,2014,AT,"51,229","2,734998","0,001","0,0069492","0,5795740694","0,0735689","0,0005189",
"Raiffeisenbank Hermagor, reg. GmbH",2010,AT,"124,845","28,399","0,01","0,0050222","0,6552124635","0,0709597","0,00293",
"Raiffeisenbank Hermagor, reg. GmbH",2011,AT,"128,237","29,623","0,009","0,0050142","0,670438329","0,0689101","0,0024597",
"Raiffeisenbank Hermagor, reg. GmbH",2012,AT,"122,183","24,525","0,014","0,0024226","0,6864702946","0,0312632","0,0040936",
"Raiffeisenbank Hermagor, reg. GmbH",2013,AT,"118,332","20,67","0,02","0,0029155","0,6812442957","0,0354829","0,0060569",
"Raiffeisenbank Hermagor, reg. GmbH",2014,AT,"119,249","16,54","0,007","0,004847","0,5853046986","0,0568674","0,002099",
Raiffeisenbank Hüttenberg-Wieting reg. GmbH,2010,AT,"31,416","7,217",,"0,0160109","1,400560224","0,139761",,
Raiffeisenbank Hüttenberg-Wieting reg. GmbH,2011,AT,"31,309","7,328",,"0,0086876","1,429716695","0,0714661",,
Raiffeisenbank Hüttenberg-Wieting reg. GmbH,2012,AT,"32,498","7,181001",,"0,0093852","1,377777094","0,0757012",,
Raiffeisenbank Hüttenberg-Wieting reg. GmbH,2013,AT,"33,397","6,313999",,"0,0106596","1,348923556","0,0829837",,
Raiffeisenbank Hüttenberg-Wieting reg. GmbH,2014,AT,"33,297","5,989002",,"0,0115326","0,6154308196","0,0843215",,
Raiffeisenbank Keutschach-Maria Wörth reg. GmbH,2010,AT,"65,945","9,657999","-0,002","0,0056259","0,9477594966","0,0550936","-0,0008953",
Raiffeisenbank Keutschach-Maria Wörth reg. GmbH,2011,AT,"60,708","8,626999","-0,001","0,0042663","1,02951835","0,0373468","-0,0004552",
Raiffeisenbank Keutschach-Maria Wörth reg. GmbH,2012,AT,"59,039","9,331001","0,003","0,0040482","1,058622267","0,033719","0,0015236",
Raiffeisenbank Keutschach-Maria Wörth reg. GmbH,2013,AT,"63,954","10,333",,"0,000688","0,9772649092","0,0061989",,
Raiffeisenbank Keutschach-Maria Wörth reg. GmbH,2014,AT,"65,057","12,138","0,005","0,0031818","0,6314616413","0,0285557","0,0027174",
"Raiffeisenbank Kötschach-Mauthen, reg. GmbH",2010,AT,"104,707","22,822",,"0,0005348","0,5836572531","0,0067478",,
"Raiffeisenbank Kötschach-Mauthen, reg. GmbH",2011,AT,"98,19","15,634",,"-0,0244628","0,6365210307","-0,4097578",,
"Raiffeisenbank Kötschach-Mauthen, reg. GmbH",2012,AT,"99,155","17,043",,"0,0006051","0,5719630881","0,0099256",,
"Raiffeisenbank Kötschach-Mauthen, reg. GmbH",2013,AT,"100,634","12,466",,"0,0002385","0,4952401773","0,0040534",,
"Raiffeisenbank Kötschach-Mauthen, reg. GmbH",2014,AT,"154,488","22,951","0,009","0,0049518","0,5132113821","0,0728502","0,0022636",
Raiffeisen Bank Lurnfeld-Reißeck Reg. GmbH,2010,AT,"76,108","13,473","0,005","0,0076076","0,8212014506","0,0866507","0,0020636",
Raiffeisen Bank Lurnfeld-Reißeck Reg. GmbH,2011,AT,"77,975","12,65","0,004","0,0080026","0,8015389548","0,0872727","0,0015601",
Raiffeisen Bank Lurnfeld-Reißeck Reg. GmbH,2012,AT,"78,046","12,879","0,006","0,0052405","0,8008097788","0,0548846","0,002443",
Raiffeisen Bank Lurnfeld-Reißeck Reg. GmbH,2013,AT,"76,515","12,397","0,001","0,0062602","0,8168333007","0,0614575","0,0003912",
Raiffeisen Bank Lurnfeld-Reißeck Reg. GmbH,2014,AT,"79,663","12,691","0,001","0,0025608","0,531903142","0,0248205","0,0003982",
"Raiffeisen-Bezirksbank Spittal/Drau, reg. GmbH",2010,AT,"114,402","19,553","0,031","0,0113634","0,6535113022","0,0908646","0,0077694",
"Raiffeisen-Bezirksbank Spittal/Drau, reg. GmbH",2011,AT,"112,973","19,105","0,014","0,0114364","0,6787019907","0,0852974","0,0034415",
"Raiffeisen-Bezirksbank Spittal/Drau, reg. GmbH",2012,AT,"108,159","19,471","0,037","0,0090053","0,680248523","0,0619317","0,0091539",
"Raiffeisen-Bezirksbank Spittal/Drau, reg. GmbH",2013,AT,"112,228","23,057","0,003","0,0053373","0,6588195459","0,0372073","0,0008047",
"Raiffeisen-Bezirksbank Spittal/Drau, reg. GmbH",2014,AT,"109,731","21,364","0,017","0,0125215","0,626677967","0,0803462","0,0041955",
Raiffeisenkasse St.Urban reg. GmbH,2010,AT,"10,134","3,42","0,001","0,0059207","1,095322676","0,078125","0,00271",
Raiffeisenkasse St.Urban reg. GmbH,2011,AT,"10,378","3,122",0,"0,0046252","1,069570245","0,0613027",0,
Raiffeisenkasse St.Urban reg. GmbH,2012,AT,"10,339","2,819",0,"0,0049328","1,074862172","0,0646388",0,
Raiffeisenkasse St.Urban reg. GmbH,2013,AT,"11,224","2,587",0,"0,0050784","0,9911796151","0,070197",0,
Raiffeisenkasse St.Urban reg. GmbH,2014,AT,"10,486","1,912","0,001","0,0076292","0,4826435247","0,0934579","0,002457",
"Raiffeisen-Bezirksbank St.Veit a. d. Glan-Feldkirchen, reg. GmbH",2010,AT,"296,011","41,41899","0,133","0,0038411","0,6558033316","0,0752482","0,0139398",
"Raiffeisen-Bezirksbank St.Veit a. d. Glan-Feldkirchen, reg. GmbH",2011,AT,"301,846","36,77901","0,093","0,005473","0,6429603175","0,1035412","0,009834",
"Raiffeisen-Bezirksbank St.Veit a. d. Glan-Feldkirchen, reg. GmbH",2012,AT,"305,563","36,01199","0,034","0,0054882","0,657517435","0,1013661","0,0038977",
"Raiffeisen-Bezirksbank St.Veit a. d. Glan-Feldkirchen, reg. GmbH",2013,AT,"308,003","29,48699","0,031","0,0058636","0,660220842","0,1031882","0,0034175",
"Raiffeisen-Bezirksbank St.Veit a. d. Glan-Feldkirchen, reg. GmbH",2014,AT,"295,64","27,11302","0,05","0,0069341","0,6278920308","0,1112619","0,0053191",
Raiffeisen Bank Villach reg. GmbH,2010,AT,"174,921","36,45201","0,194","0,0085925","0,6459373088","0,1056145","0,0344338",
Raiffeisen Bank Villach reg. GmbH,2011,AT,"185,416","35,981","0,189","0,008489","0,6550837037","0,1021216","0,031521",
Raiffeisen Bank Villach reg. GmbH,2012,AT,"185,934","30,444","0,122","0,0065077","0,680348941","0,0741331","0,0200131",
Raiffeisen Bank Villach reg. GmbH,2013,AT,"186,583","27,15199","0,079","0,0073479","0,665457196","0,0789292","0,0122367",
Raiffeisen Bank Villach reg. GmbH,2014,AT,"186,855","25,228","0,071","0,0063579","0,624061438","0,0642892","0,0107381",
"Raiffeisenbank Wernberg, reg. GmbH",2010,AT,"57,698","12,806","0,004","0,0126174","1,282332143","0,1281013","0,0018091",
"Raiffeisenbank Wernberg, reg. GmbH",2011,AT,"57,698","12,806","0,004","0,0126174","1,282332143","0,1281013","0,0018091",
"Raiffeisenbank Wernberg, reg. GmbH",2012,AT,"61,165","12,845","0,005","0,0104962","1,021826208","0,1047308","0,0023889",
"Raiffeisenbank Wernberg, reg. GmbH",2013,AT,"62,037","12,044","0,002","0,0107678","1,007463288","0,100739","0,000947",
"Raiffeisenbank Wernberg, reg. GmbH",2014,AT,"61,566","10,294","0,005","0,0139038","0,609021213","0,1182647","0,0022789",
Raiffeisenbank Alberschwende reg. GmbH,2010,AT,"92,558","3,126999","0,02","0,0009616","0,6752522742","0,0130231","0,0091617",
Raiffeisenbank Alberschwende reg. GmbH,2011,AT,"90,675","3,132002","0,065","0,0029336","0,6892748828","0,0377948","0,0301904",
Raiffeisenbank Alberschwende reg. GmbH,2012,AT,"83,266","3,663001","0,086","0,0018375","0,75060649","0,0213747","0,0441705",
Raiffeisenbank Alberschwende reg. GmbH,2013,AT,"81,035","4,516004","0,034","0,0061455","0,7712716727","0,0672882","0,0187122",
Raiffeisenbank Alberschwende reg. GmbH,2014,AT,"84,575","6,293998","0,027","0,0067869","0,464392551","0,073552","0,0125757",
Raiffeisenbank Au registrierte Genossenschaft mit beschränkter Haftung,2010,AT,"153,627","6,206996","-0,1","0,0036712","0,6375832373","0,0496785","-0,0329489",
Raiffeisenbank Au registrierte Genossenschaft mit beschränkter Haftung,2011,AT,"152,614","6,077002","0,035","0,0020837","0,6572136239","0,027428","0,0100835",
Raiffeisenbank Au registrierte Genossenschaft mit beschränkter Haftung,2012,AT,"153,062","7,394001","0,104","0,0006403","0,6611699834","0,0084062","0,0318335",
Raiffeisenbank Au registrierte Genossenschaft mit beschränkter Haftung,2013,AT,"147,981","6,507006","0,086","0,0045479","0,6713699732","0,0560506","0,0272756",
Raiffeisenbank Au registrierte Genossenschaft mit beschränkter Haftung,2014,AT,"155,664","8,496996","-0,021","0,0029037","0,6358374448","0,0363783","-0,0064457",
Raiffeisenbank Bezau-Mellau-Bizau reg. GmbH,2010,AT,"198,133","24,41799","-0,283","0,0051783","0,6694392151","0,0526694","-0,0618309",
Raiffeisenbank Bezau-Mellau-Bizau reg. GmbH,2011,AT,"200,102","23,80401","-0,007","0,0068815","0,6634116601","0,0671707","-0,0014199",
Raiffeisenbank Bezau-Mellau-Bizau reg. GmbH,2012,AT,"192,354","23,21601","0,111","0,0051987","0,6884442226","0,0470987","0,0237078",
Raiffeisenbank Bezau-Mellau-Bizau reg. GmbH,2013,AT,"188,966","20,531","0,076","0,0070859","0,6971518686","0,0604406","0,0166229",
Raiffeisenbank Bezau-Mellau-Bizau reg. GmbH,2014,AT,"191,02","18,542",,"0,0044446","0,6244738771","0,0374768",,
Raiffeisenbank am Bodensee reg. GmbH,2010,AT,"746,356","34,54602","-1,978","0,0025323","0,5943048626","0,0495218","-0,1646001",The  entity   was  classified   as   significant  on   the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Raiffeisenbank am Bodensee reg. GmbH,2011,AT,"763,136","39,68296","-0,02","0,0160142","0,5960274446","0,2499591","-0,0006647",The  entity   was  classified   as   significant  on   the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Raiffeisenbank am Bodensee reg. GmbH,2012,AT,"753,378","47,48798","0,408","0,0056028","0,6230444744","0,0810437","0,027603",The  entity   was  classified   as   significant  on   the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Raiffeisenbank am Bodensee reg. GmbH,2013,AT,"749,461","45,84","0,473","0,0060043","0,6394435468","0,0813581","0,0316557",The  entity   was  classified   as   significant  on   the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Raiffeisenbank am Bodensee reg. GmbH,2014,AT,"771,781","68,12502","0,409","0,0042499","0,5967172035","0,0569514","0,0256829",The  entity   was  classified   as   significant  on   the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Raiffeisenbank am Bodensee reg. GmbH,2015,AT,"774,046","62,35901","0,849","0,0062994","0,6139596355","0,0792214","0,051467",The  entity   was  classified   as   significant  on   the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Raiffeisenbank Im Rheintal eGen,2010,AT,"579,72","56,71096","-0,172","0,0061426","0,599234113","0,0819676","-0,0123218",The  entity   was  classified   as   significant  on   the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Raiffeisenbank Im Rheintal eGen,2011,AT,"603,93","57,026","0,028","0,0095375","0,5810491282","0,120346","0,0018422",The  entity   was  classified   as   significant  on   the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Raiffeisenbank Im Rheintal eGen,2012,AT,"861,362","104,895","0,255","0,0076228","0,5853961517","0,0911147","0,0133215",The  entity   was  classified   as   significant  on   the basis   of  size  and   is   currently directly   supervised pursuant   to  the   three  years-rule  in  Article   47(1) SSM  Framework  Regulation
Raiffeisenbank Im Rheintal eGen,2013,AT,"847,615","96,90902","0,391","0,006129","0,5897878164","0,0684886","0,0214047",
Raiffeisenbank Im Rheintal eGen,2014,AT,"871,445","113,925","0,363","0,0067795","0,56293283","0,0732912","0,0193116",
Raiffeisenbank Im Rheintal eGen,2015,AT,"912,388","80,92201","0,4","0,0051809","0,6165414276","0,0559514","0,0217865",
"Raiffeisenbank Feldkirch, reg. GmbH",2010,AT,"448,715","27,78","0,111","0,0065454","0,574614176","0,0861139","0,0108792",
"Raiffeisenbank Feldkirch, reg. GmbH",2011,AT,"451,719","27,823","0,26","0,006504","0,5782643635","0,0806611","0,0239521",
"Raiffeisenbank Feldkirch, reg. GmbH",2012,AT,"420,346","26,572","0,41","0,0062853","0,5901400275","0,0687305","0,0415022",
"Raiffeisenbank Feldkirch, reg. GmbH",2013,AT,"392,171","24,488","0,319","0,0073259","0,6300516866","0,0709698","0,03455",
"Raiffeisenbank Feldkirch, reg. GmbH",2014,AT,"403,264","30,77502","0,292","0,0053588","0,5483455007","0,0513399","0,0318708",
"Raiffeisenbank Feldkirch, reg. GmbH",2015,AT,"418,363",,,,"0,6237119439",,,
Raiffeisenbank Frastanz-Satteins reg. GmbH,2010,AT,"209,26","23,12299","0,053","0,0013476","0,5518254803","0,026649","0,0123832",
Raiffeisenbank Frastanz-Satteins reg. GmbH,2011,AT,"217,771","31,995","0,117","0,0051063","0,5448383853","0,0956395","0,0242336",
Raiffeisenbank Frastanz-Satteins reg. GmbH,2012,AT,"198,904","30,562","0,185","0,0015988","0,5328600732","0,0266577","0,0431839",
Raiffeisenbank Frastanz-Satteins reg. GmbH,2013,AT,"197,359","23,16499","0,169","0,0084263","0,5424784276","0,1261856","0,036142",
Raiffeisenbank Frastanz-Satteins reg. GmbH,2014,AT,"188,094","20,051","0,164","0,0013025","0,5081235978","0,0181508","0,0399708",
Raiffeisenbank Frastanz-Satteins reg. GmbH,2015,AT,"191,412",,,,"0,5396735837",,,
Raiffeisenbank amKumma eGen,2010,AT,"273,24","14,91599","0,098","0,003722","0,5397745572","0,0310525","0,0163333",
Raiffeisenbank amKumma eGen,2011,AT,"298,664","15,937","0,192","0,007865","0,5114041197","0,0680239","0,0287813",
